,Title,URL,Album,InAnAlbum,Lyrics
137,L.E.S.,https://genius.com/Childish-gambino-les-lyrics,Camp,True,"Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us, anyway
A New York nine's an everywhere else six
Timewise, the opposite goes for chicks
I'm in a taxi, texting with my best friend
He's sleeping with this girl that he met up on West End
He's lucky, she's a career woman, no kids
Most girls see the clothes and try and gold dig
Most hoes poke holes in Trojans
Most people don't fuck and hit the lotto but my folks did
I'm a mess
That don't rhyme with shit, it's just true
Don't bring your girlfriend here, it's just you
When I'm depressed you're someone I run to
But, I guess meet me at Pianos
They cross-fadin' off of Nanos
Ugh, on that hipster shit
And you's a hipster, bitch
Yo, but not in the lame way
Like, you ain't livin' out in BK
Like, you ain't workin' on a screenplay
Like, your baby daddy ain't a DJ
Like, she listenin' to old Freeway
Cause everybody listens to Biggie, but she different
Right, that’s why your friends need wristbands?
Fuck you
Can I have this dance?
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us, anyway
We could pretend if you want to, like
We in love and started dating at your art school
'Cause either way we both lying more than half of the time
Except for when I’m home workin' on your graphic design
Every time we see each other, I'm taking you home
Our relationship has gotten Sylvester Stallone
Yellow-911-Persian girl-in-the-back car
But me writin' a verse would be the only way they buyin' a bar
White boys used to trip and send me over a gin
But they busy showin' off each other Indian friend
She got ironic tattoos on her back
That ain't ironic bitch, I love Rugrats
Watching lames handle they fame, they bang any broad with bangs
In a band with an animal name
Hannibal came drinkin' a handle of Jameson
Analling anyone is the plan for the evening
I'm kidding, stop
Girl cryin' on Ludlow, she still look good though
Love is Eastside, who are you to hate?
Movie ass; not a 10, but a super 8
You ain't see me at the show? I was super great
Hotel penthouse, gon' and let it ruminate
City never sleeps, so I guess I'm never slept on
Did everything I could, then I kept going
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us, anyway
Ooh, girl, I wanna know
Are you ready to cry? 'Cause I'm no good, no good
Ooh, girl, I wanna try
I'm an awful guy and I'm always away
And I'm tryin' to say I'm a piece of shit
Believe in this, I'm tellin' you
'Cause we barely knew what we had
I'm not that bad, the fun we had
Ooh
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us
Baby, you're the baddest
Baby, you're the baddest girl, and uh
Nobody else matters
Nobody else matters girl, and uh
We're kissing in the bathroom
We're kissing in the bathroom girl, and uh
I hope nobody catch us
But I kinda hope they catch us, anyway"
140,Letter Home,https://genius.com/Childish-gambino-letter-home-lyrics,Camp,True,"You're the only girl that I have ever wanted
Every other girl is trying to be you
My mama says that I should write you letters
But I think you're with other dudes
Take my hand, you'll like it
You don't even have to call
Yes I've had some alcohol, I'm sorry
Take my hand
You don't even have to call
You're somewhere out there after all
You're all I ever wanted
You're all I ever wanted
You're all I ever wanted"
141,Lights Turned On,https://genius.com/Childish-gambino-lights-turned-on-lyrics,EP,True,"Small chick with a fat ass
Did I say that out loud? Let me back track
I know my game ain’t that bad
Have you ever made out with a Gap ad?
And girls want what they can’t have
So I don’t text back when the screen flash
You love me? You mean cash
Need a friend you can fuck, I can be that
Crush girls now, couldn’t last year
Oh, you like me now? Well that’s weird
Last year you were chillin’ with Lil Wayne
Now you wanna pretend like my feelings is still the same?
My work is my playtime
I need you to understand and to stay fine
Do this and I just might wife you
Let me poke you, ma, Raichu
Fuck your life
I don’t really think I drank enough tonight
Looking at you, make me wanna fuck for life
Lame ass dudes gon’ suck tonight
But so are these girls, am I wrong or right?
Girl, do somethin’ to me
“Nah, baby, you way too hood for me”
Y’all girls have never been good for me
Watch a nigga take over, mutiny
I wanna fuck with the lights on
Hey, girl, let a python slide on
Stay sick, infect me, Lysol
I’m on the edge, they hoping that I might fall
I make it work, I’m running with a new crew
And we do dope shit you ain’t used to
For me, by me, fuck Fubu
This girl never heard of me, go and check YouTube
I got a house with a dope view
See the ocean, dope shit, you an ’06, I’m an ’02
But enough about high school
I’m getting laid, or I’m getting lied to
You my stand-in Cameron, let me be your A-Rod
You number one in The Pack, Based God
Should I say something dumb to give us something to fight about?
Never mind, lights out
I want the lights turned on
Show me how you do it
Show me what you doing, I don’t wanna lose
Have them lights turned on, show me what you doing
Show me what you do to me, me
Swag
2:30 and we still making progress
Talking on Twitter, see where to go next
3:30, man, where did the time go?
I’m chilling with this Asian chick I met in Chicago
She look like the Social Network chick
Except for her ass is twice as thick, man
Just wanna bite that shit
Where the fuck did my license went?
I must've left it at the other place
I rent a loft downtown with a ton of space
Yeah, we doing stupid shit, have stories when I’m older
But I don’t wanna see pictures of us on Vulture
Never thought about a year ago
I’m chillin’ out with the friends at the Super Bowl
Things change like a motherfuck
That’s why I wild out, keep the city up
Uh, I talk a lot about the girls in my songs
But you are different from the girls in my songs
Stop talking ’bout the girls in my songs
If you don’t like it, I can just take you home
More green than the top of these tree trunks
Leave your boyfriend here, ’cause he bunk
She like, “I’m not a slut”—speed bump
By the way, what’s your name? ‘Cause we drunk
I want the lights turned on
Show me how you do it 
Show me what you doing, I don’t wanna lose 
Have them lights turned on, show me what you doing 
Show me what you do to me, me
I want the lights turned on
Show me how you do it
Show me what you doing, I don’t wanna lose
Have them lights turned on, show me what you doing
Show me what you do to me, me
I want the lights turned on
Show me how you do it
Show me what you doing, I don’t wanna lose
Have them lights turned on, show me what you doing
Show me what you do to me, me
I gots to get high
I need to get high
Uh, I needs to get high
Uh, I gots to get high"
146,Make It Go Right,https://genius.com/Childish-gambino-make-it-go-right-lyrics,Royalty,True,"Umm, okay
Yea, candy
Uhh, where is this song in my Blackberry?
Yea, yea
Alright cool
Okay
As my mind run licking cotton candy lipstick
You're right here in my room, yeah I wished it
Candlelight vigil for the one you're texting
Pink sweatpants - hmm, interesting
No need, don't explain to me, love
Cause I know how you deal, but I could see us
In a different way, don't play me cause we're not the same
Sign on, sees your screen name and misbehave
So you're a playboy, you think you're Heff kid?
Hoppin' round town with the bunnies when
I'm the candy that you need, brush your sweet tooth
Heard you got me replaced with a statue?
A veneer, I hear, she's just swell
If you want to date a rock, you think I can't tell?
So you bored? Are you lost? Was it worthwhile?
I feel the ice-cold chill in her warm smile
Saw you last night, you didn't have to act foul
Come and sweep me from the back room
Feel my palms heat up on your chest now
As the night creeps into bedtime vows
Married in a white t-shirt, bed style
Still, you know that I'm the best ride
You deserve what you get: it's called respect
You ever heard of it?
I know what you're missing in your new life
I can find a way to make it go right
Make it go right
Make it go right
I know what you're missing in the moonlight
I can fly away and make it go right
It go
It go
When I'm alone in my room sometimes I stare at the wall
And in the back of my mind I hear my conscience call
I used to front somethin' stupid, now I'm makin' them wait
Except for you mama, I'm ready, I don't wanna be late
Never hesitate, you know it, petty cash, we blow it
Excuse me for imperfect, them halfway looks is worth it
I watched these niggas lurkin', they just want my leftovers
Watching Locked Up all day and slept over
Put your hair back: Afro
Skippin' after-parties at the last show
I'mma hold your hand in little Tokyo
And tell you somethin' in your ear that you shouldn't know
Two jumps, but the feeling was so gone
High school swag, busy fuckin' with clothes on
Lost a couple words, joke around the reason
You can wear my shirt, pretend to let you win that FIFA
There was nothing like it...settle down
You always hit me when my boo around
It's a long walk - we ain't talkin', though
That ratchet ho on lock-n-load, I appreciate the offer, though
I'mma do it right - later, though
'Cause, either way, you're gonna hate me like you say you won't
Thank God for that - it's called regret
You ever heard of it?
I know what you're missing in your new life
I can find a way to make it go right
Make it go right
Make it go right
I know what you're missing in the moonlight
I can fly away and make it go right
It go
It go
I know what you're missing in your new life
I can find a way to make it go right
Make it go right
Make it go right
I know what you're missing in the moonlight
I can fly away and make it go right
It go
It go"
149,Me and Your Mama,https://genius.com/Childish-gambino-me-and-your-mama-lyrics,"“Awaken, My Love!”",True,"I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
Do what you want
I'm telling you
Let me into your heart
Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you
Let me into your heart
(Do you really love me?
I'ma get you, girl, ahhh!)
This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near
Let me into your heart
Oh, this ain't no bullshit
I really love you, girl
Oh, oh God
Girl you really got a hold on me
So this isn't just puppy love
Girl you really got a hold on me
So this isn't just puppy love
I'm in love when we are smokin' that
Oh my God, I
Let me in
Girl you really got a hold, woo!"
154,Money Baby,https://genius.com/Childish-gambino-money-baby-lyrics,STN MTN / Kauai,True,"Stone Mountain
Childish
Dram 
I like smokin' loud, I like being me
I might drop them bars, that AT&T
I like makin' moves, I like being King
If you like that ballin', I show you what that ballin' be
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby
Fly girl, she named Beatle
Clothes off, she don't need 'em
Animals, she don't eat 'em
Hungry for it, I feed her, uh, I feed her
You already know that I feed her
I don't mess with them fuck boys, she said I don't either
She said I'm gone eat her, attitude so diva
Got a big place like Scarface, treat her ass like Elvira
Skin tone godiva, smokin' on that cheeba
Girl you got me so hypnotized that thang be givin' me fever
Let me get it
Take her to Kauai, fucked on the beach
Fucked on the floor, we ain't gotta speak
Beach, getting high like a motherfuck
Royalty the team so you know what's up
Kitty so good, let me beat it up, kitty so good I could sleep in it
Hollow tip flow sending shots to my enemies
Niggas who tried to Nick Cannon me
Thoughts were so bad that I pleaded insanity
Bottles, I pop me a case
Live on the radio bought me a place
This is my summer of love
Yea, all these bitches is down
But never put nothin' above
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby
Kick it like Kazuya
This game is how we maneuver
There's plenty fish in the sea and I treat them groupies like grouper
My life inside a computer, back up my soul to the cloud
Funny we show 'em class and they call me the class clown
Money is in my jeans, best believe that it's passed down
Got the room thumpin, she tell me don't stop
I mean really don't stop
I must be doing something
Something really on point, something really on point
Now she look back at it
But she give me that look when I gotta dip out
Stop being Dramatic 
Can't nobody do it like this
Forgot her name as soon as I hit
Got that buzz, the phone was silent
Run the game, that's us
Fort Knox, gold bars
Let her get it on both sides, I did it all, with no cosign
And I'm ballin' like I give a fuck
Now they know wassup
Smokin' like she wanna fuck
We are not in love, she's a grown up
And I'm so childish
Still that's my bitch
We waste our time with all this
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby
Money baby, money baby, money baby"
155,Move That Dope / Nextel Chirp / Let Your Hair Blow,https://genius.com/Childish-gambino-move-that-dope-nextel-chirp-let-your-hair-blow-lyrics,STN MTN / Kauai,True,"Whippin' the Lam', whippin' and grippin' the Lam'
Niggas like 'Bino the man, I was like damn
I was allergic to not makin' money, the timing was perfect
They used to not pay him no never mind
Niggas these numbers don't ever lie
Fuck wit' your boy like a pedophile
Damn I'm fly, I'm so high I might need a spaceship
I'm on acid, this bitch is basic
We them niggas y'all love to hate on
But when you see us y'all never say shit
Conversation, I'm in that, top 5, I'm in rap
Pussy niggas, y'all say shit and don't do shit
Flew your girl to Saint Lucia
Oh, these niggas are not from Atlanta
These niggas are not from Atlanta
Cause I'm from Atlanta and we would just handle it
Struggle rap, Canibus, Amethyst, my weed purple
Rap game, I'm Steve Urkel, Urquelle
She want some pics, I'm like ""oh well, you better Google search""
Money rule my universe, nigga we made it
We had the beat and then we heard the verse
And said ""nigga we hate it""
Livin' my life like I'm Jaden , Tesla the color of Satan 
Bitches are mine for the takin', I understand why you hate us
Nigga don't 
Hit me on my Nextel chirp, when you heard that brrrp brrrp, mean that nigga got some work
Yeah, my cousin used to serve 'em, now he learning how to walk
If you really from Atlanta then you heard this shit before
Yeah, you know, uh
Nigga don't hit me on my Nextel chirp
When you heard that brrrp brrrp, mean that nigga got some work
Yeah, my cousin used to serve 'em, now he learning how to walk
If you really from Atlanta then you heard this shit before
Yeah, you know, uh
Yes I be the man, who you tellin'?
Smokin' on that loud, what you smellin'?
Cops want a nigga for the sport
Hundred dollars, can't afford it
Made my momma cry in court, fuck them niggas
Fulton County, Cobb County, see the twelve be out
See you wit ya friends and break you up because you hangin out
Learn to talk about, what you talkin' 'bout?
Never on the phone, had to do it on my own
Took a minute, now we on, yeah
Scooter got the Street Lottery, that's a classic
Cause it be showin' niggas how to be when you passin'
That white girl, that white girl, Niykee Heaton, yeah
I might girl, I might girl, are you eatin' though?
Patience, congratulations, I'm on my A shit
I met this dude while on vacation, I didn't say shit
When he was talkin' all that bullshit about the nation
His daughter, I just gave a facial, my reparations
Uh, it's a new black renaissance
Uh, all that wack shit they be on
Uh, what's the type of shit that they be on
Uh, what's the type of shit that they be on
Let the top down and let your hair blow
Let the top down and let your hair blow
Let the top down and let your hair blow
Let the top down and let your hair blow
Let the top down and let your hair blow
Let the top down and let your hair blow
You got a perfect body, all natural
Body that the superstar lookin' for
Hey baby, let's just go for a ride, okay
Let the top down and let your hair blow
Let the top down and let your hair blow
You got a perfect body, all natural
Body that the superstar lookin' for
Let's ride and let the top down
Let your hair blow, ride and smoke out
We party on the Interstate, shut I-20 down
Even in the winter flexin' with the top down
Top down, let 'em see a king
East side, East side, I'm just bein' me
I'm just seein' Gs, I'm just makin' culture
I just say the realest shit and hope it don't insult you
On stage, yellin' crazy shit
I was high but I meant that shit
Let it out, gotta vent that shit
Play me loud, that's event music
I don't swear to God, I just swear to me
I don't think there's anything I couldn't be
All we know is trust, that's the royalty
Please don't ask a king what it's hard to be
Let the top down and let your hair blow
Let the top down and let your hair blow
You got a perfect body, all natural
Body that the superstar lookin' for
Let's ride and let the top down
Let your hair blow, ride and smoke out
We party on the Interstate, shut I-20 down
Even in the winter flexin' with the top down"
161,My Shine,https://genius.com/Childish-gambino-my-shine-lyrics,EP,True,"Runnin' through the moment as the sun goes down
And all I ever wanted was to hear that sound
I stunt hard, I make it work, yeah
I make it work, yeah, I make it work, who
I live large, I make it work, yeah
I make it work, yeah
Childish Gambino, lame niggas never heard of it
Sick Boi is the crew, fuck these niggas with a dirty dick
When these mothafuckas gonna understand I’m serious?
I’m hard in the paint like I fuck her on her period
James Dean swag, leather jacket, white t-shirt
Rolled up sleeves, nigga lookin’ like a greaser
Word is born, baby my dictionary’s in labor
Listen to the Culdesac and know that was an ultimatum man
Why nobody wanna admit they like me just a little bit?
Won’t be on the freshmen list, guess I’ll just keep spittin’ shit
Never be the rapper with six hundred dollar shades
No iced-out chain, Rod Lavers all day
I was hopin’ they would see me just for me, dope rhymer
They do me like my first house, no co-signer
See you usin’ qualifiers, you don’t even know
“I guess he good for a rapper who on a TV show”
Even though, I was rappin’ back when Lance had chemo, ho
Even flow, Pearl Jammin’ niggas can’t leave me alone
I keep a bone for these girls who liked me back when green was low
Feel me, though, DVR my thoughts and make your TiVo grow
Runnin’ through the moment as the sun goes down 
And all I ever wanted was to hear that sound 
But it’s all for you to prove it, keep on movin’, keep on usin’
My shine, my shine, my shine
Ooh, take me higher
Gambeezy make it work somethin’, let me check the syntax
Don’t add an eezy to my name, ’cause it has never been that
Aladdin on you fuckers, prince of the game from street rat
Dudes fall off, too steep like tea bags
Steady movin’, don’t worry about where I’mma be
Cause I’mma be on these tracks like indie girls on Amelie
Honesty, I’m rappin’ ’bout everything I go through
Everything I’m sayin’, I’m super sayin’ like Goku
Fuck nerdcore, fuck backpack
Fuck rap cool, I make cool rap
I make music for wack blacks to blast back
In fact, I swear the track I lie on’s my last track
Running through the moment as the sun goes down 
And all I ever wanted was to hear that sound 
But it’s all for you to prove it, keep on movin’, keep on usin’
My shine, my shine, my shine
Ooh, take me higher
Running through the moment as the sun goes down 
And all I ever wanted was to hear that sound 
But it’s all for you to prove it, keep on movin’, keep on usin’
My shine, my shine, my shine
Ooh, take me higher"
164,No Small Talk,https://genius.com/Childish-gambino-no-small-talk-lyrics,STN MTN / Kauai,True,"As time goes on 
Your talk keeps getting smaller 
As Childish lives in his short shorts,
He's got no time for your short money!
Two gold chains and I still don't never wear 'em
Why would I wear 'em? Cheese like a camera
Spendin' money son a bitch nigga like Sanford
I'm lookin' in the mirror, I'm like 'Damn, I'm so handsome'
If it ain't 'bout that money, why a young god answer?
Ghost on my wrist , got me so Casper
Flow so cold, watch them haters get asthma
And every time we fuckin', man she think that's the last one
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Three cellphones and I still don't ever call 'em
Why would I call 'em? Bitch you know I'm ballin'
Spendin' money, make it bounce back like Spalding 
Got a new nigga and he say he from New Orleans
And he ain't talkin' money nigga, why the fuck you talkin'
All my bitches bossy, all my diamonds flossy
Rap game sriracha man you know I'm saucy
I got a white dude in Boston, he whip an Audi
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Young Bino, we be mobbin'
You don't see me, I'm on an island
These haters left us no choice
Leave the trap like so moist
Little rock like dope boys
Oh my God, I'm out of fucks
Colombian but she ain't a plug
That's racist
In '96 I had K-swiss
You 96 with some fake bitch
And I 69'd with a bunch of dimes and that money talk my language
Head game so Cambridge
God damn, you dirty...
You were lettin' me bust in it
But if they ask I plead the fifth
Ok this the part where I need ya'll to make it bounce like Spalding
Make it bounce, make it bounce like Spalding
Make it bounce, make it bounce like Spalding
Make it bounce, make it bounce like Spalding
Make it bounce, make it bounce like Spalding
Got a new nigga and he say he from New Orleans
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk
Bitch I'm takin' calls, no small talk"
165,Not Going Back,https://genius.com/Childish-gambino-not-going-back-lyrics,EP,True,"It seems like they all want me to fail
But I’m not going back
Not going back, baby
Please tell me you don’t want me to fail
‘Cause I’m not going back
Not going back
I could've been a tragedy
That’s why these fake niggas who call me pussy are mad at me
‘Cause they ain’t have the smarts or the heart
Ain’t you read the fucking book Things Fall Apart?
I was never gonna stay the same
All I ever really wanted was to change the game
Spent the year kicking ass and taking names
Try to tell it to your heart, Taylor Dayne
Mama told me I was special when them test scores came in
Calling me the new Will Smith, that’s Jaden
Calling me a faggot when I’m rapping, that’s hating
I need to slow down, what the fuck is y’all saying?
Step inside the party, y’all niggas is mood killers
My lifestyle simple: Live easy and Bruce Willis
I’m the boss, Michael Scott, y’all bitches is just Phyllis
Set the world on fire, y’all motherfuckers is chillin', what is this?
That’s why these fucking emcees want their asses back
Don’t you know that I’m a rapist? Ask a track
Whiskey sipping, wanna drink the whole bottle
But these smart middle-class black kids need a role model
Fucking hate me, that’s what I’m used to
Suck a dick, we the shit, Metamucil
God damn, man, there’s gotta be a better way
Than pill-popping all these drugs so I can stay awake
Like I’m Jessie in this bitch, I’m so excited
There’s a party at the top, you ain’t invited
But it’s lame, and all the bitches is fake
You think about your old girl and how breaking up’s a mistake
Black dudes assume I’m closeted or kinda gay
White people confused like girl on Glee and Gabourey
IAmDonald is a full-time job
These niggas want me to fail so they can write me off
It seems like they all want me to fail
But I’m not going back
Not going back, baby
Please tell me you don’t want me to fail
‘Cause I’m not going back
Not going back
Dirty girls love my dick; they’re cockroaches
Jewish girls eat my meat, it’s not kosher
Relax, black chick, I think that I have offended thee
Got nothing against the sisters, I just don’t think they’re into me
I am not a thug, AKA: what they pretend to be
I am just myself, AKA: my worst enemy
Yeah, bitch, cut the swag with a fucking knife
I come hard like my life keep her pussy tight
It’s cool though, it’s all good
You want a dude who keep it real and stay hood
I’m sorry, babe, but I act me
I don’t ""act black"", whatever that be
I’m just happy these girls seem into me now
Yeah, they're looking for some In-N-Out, animal style
With this lettuce, cheese, bread—making sandwiches
That’s why you niggas fail like all of your parents’ marriages
Ran into Rashida Jones, told me that she heard my song
When I called her mixed like the crowd at my last show
She said to write her something nice on the next track
But she cute, so I wrote her ass a whole rap
Man, I threw that shit away, it felt dumb
Believe me, it was bad, we’re better off, you’re welcome
I worked hard on that song like day and night
That whole song made this one verse, crazy, right?
I guess it all goes somewhere, you know that?
Like that bullshit, you talked before Culdesac
""I didn’t know he had it in him""
Couldn’t see me as Spider-Man, but now I’m spittin’ venom
Now you payin’ attention, pick your fucking face up
When I wanna be a superhero, I just wake up
Renaissance man with a Hollywood buzz
I refuse to go back to not liking who I was because
Fake love, these fake dreams
These fake sounds
All the things that we felt
Your voice was screaming too loud
I know what you’re ready to be 
But it isn’t with me 
So I’m ready to leave you alone
I don’t really wanna fight like this
I don’t ever wanna lose your kiss
All I ever wanted was someone to hold onto
I just wanna be your girl
Everything you haven’t heard
Plus, I just wanna be with you
 With you
 With you
 I just wanna be with you
 With you
 With you, oh
Oh, oh"
169,One Up,https://genius.com/Childish-gambino-one-up-lyrics,Royalty,True,"Yea, we party ‘til the sun up
You ain’t liking what we doing – shut up
You ain’t liking what we doing – shut up
We got that extra life, nigga one up
Fuck the recession, I’ma keep this thing going
If you ain’t know 'em, bet you probably still work for ‘em
Chick from Bermuda, that’s right I get my work foreign
They don’t get paid, I got hard dick and purp for 'em
Niggas out of line, get a shovel in the dirt for ‘em
Niggas wanna move, get the trucks and the shirt for ‘em
OG status, my job’s got perks for ‘em
Money, clothes, hoes, you ain’t ever gotta search for ‘em
You know what I’m doing, nigga I’ma do things
Getting to the money, I guess I got a few things
Fifteen nines, five dimes, only two chains
Smoke like Jamaicans, run it like I’m Usain
Fresh from the haircut down to the shoestrings
Hoes talk about me, I’ma need a new name
Steve G the prince, I’m looking like the new king
All I do is win so who the hell’s losing
Yea, we party ‘til the sun up
You ain’t liking what we doing – shut up
You ain’t liking what we doing – shut up
We got that extra life, nigga one up
Yea, we party ‘til the sun up
You ain’t liking what we doing – shut up
You ain’t liking what we doing – shut up
We got that extra life, nigga one up
Bino what the dealy, I heard that flow was silly
I heard you was so east side and that pussy's your Achilles
But really it’s time to get up, smoking on that get up
Bino lay it down and work it out like a sit up
I’m feeling like a winner, my living be so easy
My old girl look Leona, my new girl look Yukimi
So illy, I got espressos, mi mami give me besos
Shades on my face, Armani helping me lay low
D-Money get his name, these other niggas lame
These niggas used to hate me, I guess ain’t nothing changed
Shotgun in the Porsche, she don’t know where we going
American Royalty on that yolo Ralph Lauren
It’s that city where Luda be, stunting was new to me
But now we killing paper, fuck it I might just shoot a G
Leave your face open like you Breezy, I mean it
Nobody need to see nobody leaking, believe me
Yea, we party ‘til the sun up
You ain’t liking what we doing – shut up
You ain’t liking what we doing – shut up
We got that extra life, nigga one up
Yea, we party ‘til the sun up
You ain’t liking what we doing – shut up
You ain’t liking what we doing – shut up
We got that extra life, nigga one up"
173,Outside,https://genius.com/Childish-gambino-outside-lyrics,Camp,True,"I used to dream every night, now I never dream at all
I'm hopin' that it's cause I'm livin' everything I want
I used to wake up in a bed between my mom and aunt
Playing with this Land Before Time toy from Pizza Hut
My dad works nights, putting on a stone face
He's saving up so we can get our own place
In the projects, man that sounds fancy to me
They called me ""fat nose"", my mom say ""You handsome to me""
Mrs. Glover ma'am, your son is so advanced
But he's acting up in class and keeps peeing in his pants
And I just wanna fit in, but nobody was helping me out
They talking hood shit and I ain't know what that was about
Cause hood shit and black shit is super different
So I'm talking hood shit and cool it now like New Edition
Mom and dad wouldn't listen
They left the Bronx so I wouldn't be that
All their friends in NY deal crack
It's weird, you think that they'd be proud of 'em
But when you leave the hood
They think that you look down on 'em
The truth is we still struggle on a different plane
7 dollars an hour, WIC vouchers, it's all the same
Facebook messaging hopin' that could patch up shit
But all they get now is, ""Can your son read this script?""
There's a world we can visit if we go outside
Outside, outside—we can follow the road
There's a world we can visit if we go outside
Outside, outside—no one knows
There's a world we can visit if we go outside
Outside, outside—we can follow the road
There's a world we can visit if we go outside
Outside, outside—no one knows
Yeah, Dad lost his job, mama worked at Mrs. Winner's
Gun pulled in her face, she still made dinner
“Donald watch the meter so they don’t turn the lights off""
Workin' two jobs so I can get into that white school
And I hate it there
They all make fun of my clothes and wanna touch my hair
And my uncle on that stuff that got my grandma shook
Drug dealers roughed him up and stole his address book
He’s supposed to pay ‘em back
He owe 'em money but his bank account is zero
So my momma made us sleep with Phillips heads
Under the pillow, like that would do somethin'
But she’s got six kids, she’s gotta do somethin'
She don’t want me in a lifestyle like my cousin
And he mad cause his father ain’t around
He lookin’ at me now, like
""Why you so fuckin lucky? I had a father too
But he ain’t around so I'mma take it out on you""
We used to say ""I love you,"" now we only think that shit
It feels weird that you’re the person I took sink baths with
Street took you over, I want my cousin back
The world sayin' what you are
Because you’re young and black, don’t believe ‘em
You’re still that kid who kept the older boys
From teasin', for some reason
There's a world we can visit if we go outside
Outside, outside—we can follow the road
There's a world we can visit if we go outside
Outside, outside—no one knows
There's a world we can visit if we go outside
Outside, outside—we can follow the road
There's a world we can visit if we go outside
Outside, outside—no one knows
Can you hear me now?
Can you hear me now?
Oh, help us Lord
Oh, baby, baby, baby"
177,Playing Around Before the Party Starts,https://genius.com/Childish-gambino-playing-around-before-the-party-starts-lyrics,Because the Internet,True,
179,Poke,https://genius.com/Childish-gambino-poke-lyrics,STN MTN / Kauai,True,"I just wanna roll with a cutie one
I ain't tryna catch no feels
We can get along sometimes
We ain't gotta be sincere
You ain't gotta laugh so small
Breathing all down my back
They ain't never had what we had
They ain't never felt like that
'Cause them summer days
Never fade away
They just stay the same
In my mind, my mind
And them summer days
Never fade away
They just stay the same
In my mind, no no
It's those summer days
Never fade away
It just stays the same
In my mind, no no
It's those summer days
Never fade away
Never, never change
In my mind, no no
Okay, Royalty is red hot
Shots from a redbone
Talking bout her skin tone her color beats headphones
Baby I'm just living right, and you can say I'm dead wrong
But can you disagree with that, Versace on me
Got gold on the V-neck I'm passing every G check
Didn't fuck her for a month and never had a regret
It was just nice to have you chilling up in Key West
And we was just chill, I didn't really need sex
But really is we fucking yo
Never serious so I make everything a fucking joke
She be pushing buttons and she push it till that button broke
Then we smoke a blunt and all the drama it go up in smoke
See she just graduated got a new job
Took that nose ring out her nose and went and bought a new Saab
Got that boyfriend that she living with and she don't smoke no more
But, yo, it's cool, I liked her when I knew her back before like
It's those summer days
Never fade away
It just stays the same
In my mind, no no
It's those summer days
Never fade away
Never, never change
In my mind, no no"
